location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,mandates_mean,mandates_upper,mandates_lower,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization,mask_use_mean,mobility_mean
536,3/25/2022,reference,Illinois,8386.12,11333.78,5558.11,48313.85,39019.33,58341.39,14318727.25,13040944.45,16036884.33,24.33,19.65,29.38,18.93,18.92,18.93,37585.14,37581.83,37589.28,1155.65,1155.65,1155.65,1.13,1.03,1.21,6351085.155,5507164.996,7391875.588,7173199.226,6756025.237,7743145.397,6260.605259,4150.85284,8469.360071,645.5611728,429.4455904,871.565099,48313.91,20.57,3061232,177734.57,37585,16,1310,13042506.72,1.0196,0,0.2483,1,0.0556,0.0556,0.0556,11493409.21,10672978,9975453.962,542.25,575.55,508.2,72.96,77.43,68.37,60.67,60.67,60.67,40.1479549,40.75119779,39.32229634,3.715831392,3.983478966,3.414554505,36072,2910,0.0023,0.1477,0.0078,0.7527,-13.7951
536,3/26/2022,reference,Illinois,8515.19,11582.68,5733.1,48336.01,39037.23,58368.15,14327242.44,13047572.95,16043444.58,22.16,17.9,26.75,17.24,17.23,17.24,37602.38,37599.06,37606.52,1167.24,1167.24,1167.24,1.14,1.02,1.22,6357445.243,5512133.172,7395827.885,7173844.176,6756743.855,7743799.564,6360.087642,4284.975391,8659.322884,644.9507013,434.532537,876.211547,48324.62,10.71,3062068.33,177799.57,37593.33,8.33,836.33,13042506.72,1.0182,0,0.2463,1,0.0556,0.0556,0.0556,11496887.21,10676210,9986027.996,534.43,566.12,501.48,70.74,74.94,66.38,59.24,59.24,59.24,39.21504799,39.81080624,38.40622356,3.568584477,3.823245831,3.299902365,36072,2910,0.0021,0.1522,0.0077,0.7531,-13.9682
536,3/27/2022,reference,Illinois,8608.05,11794.1,5744.24,48354.13,39051.87,58390.02,14335850.49,13054204.64,16050236.25,18.12,14.64,21.87,14.1,14.09,14.1,37616.47,37613.15,37620.62,1192.82,1192.82,1192.82,1.13,0.99,1.22,6363879.555,5517107.449,7399923.006,7174483.671,6757443.433,7744463.123,6434.312154,4302.600388,8824.533868,639.4943168,429.9274824,874.8537941,48335.33,10.71,3062904.67,177843.57,37601.67,8.33,836.33,13042506.72,1.0167,0,0.2439,1,0.0556,0.0556,0.0556,11504871.21,10683628,9997275.779,522.86,553.23,490.9,67.69,71.62,63.55,57.46,57.46,57.46,38.03719057,38.62803312,37.23713262,3.412936691,3.635521061,3.182483913,36072,2910,0.0018,0.1589,0.0077,0.7537,-14.1034
536,3/28/2022,reference,Illinois,8676.04,11995.19,5742.66,48371.05,39065.54,58410.45,14344526.53,13060855.55,16057253.36,16.92,13.67,20.43,13.17,13.16,13.17,37629.64,37626.32,37633.79,1198.53,1198.53,1198.53,1.11,0.98,1.23,6370368.346,5522098.911,7404165.238,7175117.225,6758138.068,7745140.814,6488.79063,4295.772262,8981.688591,633.5541578,423.246032,874.6883937,48346.04,10.71,3063741,177889.57,37610,8.33,836.33,13042506.72,1.0137,0,0.2411,1,0.0556,0.0556,0.0556,11515563.21,10693564,10009396.64,516.11,546.22,484.35,65.45,69.27,61.42,57.1,57.1,57.1,37.79663748,38.39301388,36.98295422,3.353637253,3.543371916,3.144369192,36072,2910,0.0017,0.1631,0.0078,0.7548,-14.1852
536,3/29/2022,reference,Illinois,8738.41,12299,5950.02,48388.9,39079.96,58431.99,14353264.93,13067588.02,16064335.65,17.84,14.41,21.54,13.88,13.88,13.89,37643.52,37640.19,37647.68,1196.39,1196.39,1196.39,1.09,0.97,1.22,6376899.197,5527147.972,7408515.402,7175753.202,6758849.245,7745838.058,6530.851051,4455.731623,9181.994697,635.9767425,437.8160463,894.8216314,48373.04,26.99,3065327,177945.57,37631,21,1586,13042506.72,1.0106,0,0.2386,1,0.0556,0.0556,0.0556,11529426.21,10706446,10022999.15,518.33,548.94,485.97,63.4,67.15,59.44,58.67,58.67,58.67,38.82742025,39.4397827,37.98523737,3.412693862,3.589924051,3.192521668,36072,2910,0.0019,0.1661,0.0081,0.7564,-14.182
536,3/30/2022,reference,Illinois,8818.54,12076.65,6149.43,48406.53,39094.2,58453.28,14362083.48,13074315.22,16071233.66,17.63,14.24,21.28,13.71,13.71,13.72,37657.24,37653.9,37661.4,1215.15,1215.15,1215.15,1.08,0.95,1.2,6383483.096,5532187.819,7412903.374,7176395.178,6759566.29,7746540.423,6583.899863,4591.007051,9005.666641,641.976681,449.1419783,879.4562748,48385.89,12.85,3066652,178011.57,37641,10,1325,13042506.72,1.0076,0,0.2358,1,0.0556,0.0556,0.0556,11536743.21,10713247,10032708.26,522.83,553.28,489.97,60.66,64.19,56.84,60.1,60.1,60.1,39.76255191,40.37787619,38.91420994,3.461490486,3.655398089,3.21281724,36072,2910,0.0019,0.1709,0.0085,0.7586,-14.0696
536,3/31/2022,reference,Illinois,8920.15,11983.47,6300.56,48422.99,39107.5,58473.16,14371003.62,13081069.06,16078072.84,16.47,13.3,19.88,12.81,12.81,12.81,37670.04,37666.71,37674.21,1237.67,1237.67,1237.67,1.07,0.97,1.18,6390135.961,5537242.255,7417311.95,7177044.732,6760271.142,7747226.1,6652.864238,4707.653632,8940.623578,649.5533148,463.4801813,873.762835,48415.46,29.57,3068244,178079.57,37664,23,1592,13042506.72,1.0046,0,0.2324,1,0.0556,0.0556,0.0556,11541698.21,10717850,10037795.79,528.07,558,495.23,59.28,62.64,55.6,60.74,60.74,60.74,40.18269982,40.80294072,39.33994175,3.455901533,3.6735953,3.187552765,36072,2910,0.0018,0.1757,0.0086,0.7614,-13.8453
536,4/1/2022,reference,Illinois,9088.34,12141.05,6522.8,48438.29,39119.86,58491.63,14380091.97,13088008.57,16085214.82,15.3,12.36,18.47,11.9,11.9,11.91,37681.95,37678.61,37686.12,1260.2,1260.2,1260.2,1.07,0.97,1.19,6396907.222,5542430.043,7421837.399,7177706.721,6760975.26,7747915.301,6771.26143,4869.269504,9048.53377,661.9894976,480.1427786,885.3947298,48441.17,25.71,3069659,178152.57,37684,20,1415,13042506.72,1.0015,0,0.2292,1,0.0556,0.0556,0.0556,11552737.21,10728108,10048552.58,531.48,560.96,499.45,59.06,62.33,55.5,61.32,61.32,61.32,40.56327462,41.186765,39.71975406,3.434505267,3.673421905,3.163457091,36072,2910,0.0018,0.1793,0.0087,0.7648,-13.5326
536,4/2/2022,reference,Illinois,9357.29,12388.75,6658.56,48454.3,39132.79,58510.95,14389449.26,13095168.3,16092711.92,16.01,12.93,19.32,12.45,12.45,12.46,37694.4,37691.06,37698.58,1286.6,1286.6,1286.6,1.09,0.97,1.23,6403871.488,5547776.727,7426529.104,7178388.459,6761710.506,7748639.137,6964.265451,4969.556748,9221.021646,681.7379591,490.8218804,903.4032923,48443.74,2.57,3070653,178222.57,37686,2,994,13042506.72,1,0,0.2254,1,0.0556,0.0556,0.0556,11564182.21,10738745,10059357.43,534.39,562.69,503.7,58.94,62.06,55.56,63.96,63.96,63.96,42.31477674,42.96991665,41.43658776,3.524136071,3.772034887,3.258012046,36072,2910,0.0019,0.1816,0.009,0.7688,-13.1734
536,4/3/2022,reference,Illinois,9711.3,12891.88,6985.06,48471.68,39146.84,58531.94,14399160.56,13102585.75,16100380.3,17.38,14.04,20.99,13.52,13.52,13.53,37707.92,37704.58,37712.11,1363.82,1363.82,1363.82,1.13,0.99,1.29,6411091.609,5553309.975,7431337.465,7179096.169,6762495.213,7749390.044,7220.121582,5207.805666,9574.082374,707.7100235,513.1341101,939.0774689,48446.31,2.57,3071647,178270.57,37688,2,994,13042506.72,0.9984,0,0.2213,1,0.0556,0.0556,0.0556,11575488.21,10749251,10070569.27,540.7,567.55,511.35,60.08,63.06,56.82,65.39,65.39,65.39,43.25523726,43.93793778,42.34483242,3.552352467,3.787575858,3.308438292,36072,2910,0.0021,0.1897,0.0091,0.7735,-12.8118
536,4/4/2022,reference,Illinois,10159.7,13048.56,7414.65,48488.24,39160.21,58551.93,14409320.26,13110363.37,16108166.54,16.56,13.38,19.99,12.88,12.88,12.89,37720.81,37717.45,37724.99,1419.1,1419.1,1419.1,1.17,1.02,1.33,6418637.176,5559105.77,7436267.532,7179836.76,6763323.628,7750154.663,7545.566919,5509.848326,9683.938952,740.5910473,542.4182029,950.319509,48448.88,2.57,3072641,178320.57,37690,2,994,13042506.72,0.9951,0,0.2171,1,0.0556,0.0556,0.0556,11586669.21,10759641,10081358.56,538.99,565.1,511.18,60.06,62.96,56.96,64.82,64.82,64.82,42.86401061,43.55024907,41.94142758,3.47941079,3.683841798,3.261113736,36072,2910,0.002,0.1938,0.0089,0.7786,-12.4744
536,4/5/2022,reference,Illinois,10725.86,13824,7709.85,48503.24,39172.33,58570.03,14420046.11,13118545.35,16116221.36,15,12.12,18.1,11.67,11.66,11.67,37732.47,37729.11,37736.66,1476.46,1476.46,1476.46,1.21,1.04,1.39,6426594.787,5565196.339,7441371.334,7180618.821,6764188.001,7750934.857,7957.611174,5728.176935,10245.02547,782.0607194,565.3762876,1007.907542,48493.87,44.99,3074439,178409.57,37725,35,1798,13042506.72,0.9918,0,0.2131,1,0.0556,0.0556,0.0556,11600028.21,10772054,10093432.69,536.95,562.99,511.01,60.06,62.98,57.16,65.6,65.6,65.6,43.36402463,44.05748907,42.42187398,3.485425117,3.665388499,3.265552191,36072,2910,0.0018,0.197,0.0088,0.7838,-12.168
536,4/6/2022,reference,Illinois,11408.94,14911.7,7893.41,48517.87,39184.15,58587.69,14431455.05,13127254.36,16124861.09,14.63,11.82,17.66,11.38,11.38,11.39,37743.85,37740.49,37748.05,1575.91,1575.91,1575.91,1.27,1.08,1.44,6435050.128,5571672.105,7446727.716,7181450.902,6765097.655,7751743.612,8455.34057,5854.958356,11035.89038,832.0812114,575.7064701,1083.021534,48508.01,14.14,3076633,178462.57,37736,11,2194,13042506.72,0.9886,0,0.2102,1,0.0556,0.0556,0.0556,11607482.21,10778982,10101282.71,536.75,562.14,512.79,60.41,63.27,57.72,66.39,66.39,66.39,43.86110176,44.54925446,42.92093769,3.492042084,3.682840398,3.252215027,36072,2910,0.0018,0.2048,0.0086,0.7891,-11.8975
536,4/7/2022,reference,Illinois,12176.34,15954,8279.35,48533.05,39196.41,58606.02,14443631.4,13136636.59,16134333.82,15.18,12.26,18.33,11.81,11.81,11.81,37755.66,37752.3,37759.87,1646.53,1646.53,1646.53,1.32,1.15,1.47,6444064.403,5578640.734,7452451.69,7182339.155,6766074.236,7752611.85,9014.275335,6134.583857,11794.29627,888.2530936,603.874607,1158.771383,48524.72,16.71,3078130,178535.57,37749,13,1497,13042506.72,0.9853,0,0.2074,1,0.0556,0.0556,0.0556,11611856.21,10783045,10105655.57,535.02,558.75,512.91,61.02,63.72,58.5,67.39,67.39,67.39,44.50207626,45.19756326,43.5645535,3.504176643,3.71638211,3.247992366,36072,2910,0.0019,0.2082,0.0085,0.7942,-11.675
536,4/8/2022,reference,Illinois,12974.95,16724.25,9033.86,48548.78,39209.12,58625.01,14456606.35,13146626.64,16144574.1,15.73,12.71,18.99,12.24,12.23,12.24,37767.9,37764.53,37772.11,1717.15,1717.15,1717.15,1.37,1.24,1.5,6453659.252,5586052.485,7458606.849,7183285.82,6767129.986,7753559.47,9594.848618,6686.376672,12341.58014,946.6650105,658.8827327,1217.972376,48541.43,16.71,3080443,178614.57,37762,13,2313,13042506.72,0.982,0,0.2046,1,0.0556,0.0556,0.0556,11623729.21,10794078,10114461.77,533.29,556.1,512.04,60.78,63.38,58.36,67.89,67.89,67.89,44.81402016,45.52532283,43.88007538,3.487369648,3.712462216,3.244383129,36072,2910,0.002,0.2122,0.0084,0.7989,-11.5203
536,4/9/2022,reference,Illinois,13756.6,17736.93,9907.68,48562.58,39220.27,58641.67,14470362.94,13157167.36,16155495.31,13.8,11.15,16.66,10.74,10.73,10.74,37778.64,37775.26,37782.85,1749.89,1749.89,1749.89,1.4,1.28,1.54,6463820.886,5593864.054,7465217.979,7184289.731,6768248.789,7754577.28,10161.63466,7324.98249,13086.04318,1003.911213,722.5539341,1296.389264,48547.86,6.43,3081931.33,178689.57,37767,5,1488.33,13042506.72,0.9804,0,0.2022,1,0.0556,0.0556,0.0556,11635731.21,10805231,10124286.95,538.11,561.83,516.31,62.63,65.39,60.09,65.96,65.96,65.96,43.51891709,44.22153069,42.59421654,3.352054516,3.554055163,3.153497482,36072,2910,0.0017,0.2132,0.008,0.803,-11.4589
536,4/10/2022,reference,Illinois,14468.79,18574.55,10630.85,48574.18,39229.65,58655.68,14484831.74,13168260.87,16167168.23,11.6,9.37,14,9.02,9.02,9.03,37787.66,37784.28,37791.88,1737.96,1737.96,1737.96,1.4,1.27,1.54,6474496.638,5602075.998,7472312.799,7185345.816,6769408.477,7755661.289,10675.75117,7850.137344,13685.48125,1056.084297,775.3230827,1355.520888,48554.29,6.43,3083419.67,178746.57,37772,5,1488.33,13042506.72,0.9786,0,0.1999,1,0.0556,0.0556,0.0556,11646011.21,10814785,10135861.1,543.51,567.78,521.05,63.51,66.34,60.88,64.53,64.53,64.53,42.54676074,43.24083384,41.62487636,3.253743206,3.416381508,3.086536585,36072,2910,0.0015,0.2099,0.0078,0.8063,-11.5101
536,4/11/2022,reference,Illinois,15107.56,19488.4,11193.11,48585.14,39238.5,58668.9,14499939.3,13179795.47,16179644.54,10.96,8.85,13.23,8.52,8.52,8.53,37796.18,37792.8,37800.41,1860.17,1860.17,1860.17,1.38,1.22,1.53,6485631.139,5612035.092,7479886.051,7186448.767,6770600.899,7756814.256,11134.5009,8256.160861,14342.02346,1102.950843,816.5188569,1421.615299,48560.71,6.43,3084908,178794.57,37777,5,1488.33,13042506.72,0.9752,0,0.199,1,0.0556,0.0556,0.0556,11658053.21,10825974,10148693.19,542.55,566.38,519.7,64.26,67.08,61.55,63.53,63.53,63.53,41.8470474,42.5310946,40.93476778,3.192552624,3.321030042,3.040405023,36072,2910,0.0014,0.2225,0.0076,0.8089,-11.6617
536,4/12/2022,reference,Illinois,15715.18,20287.82,11568.62,48594.9,39246.39,58680.68,14515654.48,13191724.96,16192942.67,9.76,7.89,11.78,7.6,7.59,7.6,37803.78,37800.39,37808.01,1999.6,1999.6,1999.6,1.36,1.17,1.54,6497200.221,5622571.69,7487932.761,7187596.327,6771820.094,7758037.618,11569.08207,8532.140895,14902.13616,1147.560284,847.9788317,1476.205595,48574.85,14.14,3086670,178858.57,37788,11,1762,13042506.72,0.9717,0,0.1986,1,0.0556,0.0556,0.0556,11669523.21,10836633,10163337.13,536.85,560.29,513.44,64.03,66.82,61.23,61.67,61.67,61.67,40.57612059,41.24073867,39.69329548,3.0982199,3.220788699,2.952409624,36072,2910,0.0013,0.2365,0.0073,0.8107,-11.8704
536,4/13/2022,reference,Illinois,16288.29,20811.33,11931.18,48603.96,39253.71,58691.62,14531942.77,13204068.8,16206989.65,9.06,7.32,10.93,7.05,7.04,7.05,37810.83,37807.43,37815.06,2038.05,2038.05,2038.05,1.32,1.13,1.55,6509177.302,5633399.632,7496428.827,7188785.974,6773068.12,7759333.684,11977.08092,8796.438601,15280.7502,1189.647081,877.416677,1516.539377,48588.99,14.14,3088733,178916.57,37799,11,2063,13042506.72,0.9682,0,0.1985,1,0.0556,0.0556,0.0556,11675119.21,10841833,10172301.24,531.25,554.89,506.85,65.45,68.37,62.45,60.32,60.32,60.32,39.63522573,40.28290441,38.77580715,3.030819474,3.1503855,2.888632781,36072,2910,0.0012,0.2382,0.007,0.8118,-12.0865
536,4/14/2022,reference,Illinois,16790.25,21240.48,12317.2,48612.71,39260.78,58702.18,14548733.02,13216755.29,16221556.55,8.75,7.07,10.56,6.81,6.81,6.81,37817.64,37814.24,37821.88,2099.24,2099.24,2099.24,1.29,1.11,1.52,6521509.052,5644320.536,7505331.932,7190012.539,6774352.674,7760692.422,12331.75079,9070.423496,15596.32963,1226.564913,905.9477688,1554.103287,48596.71,7.71,3092072,178970.57,37805,6,3339,13042506.72,0.9648,0,0.1988,1,0.0556,0.0556,0.0556,11676836.21,10843430,10177397.03,530.21,554.9,504.3,66.85,69.96,63.58,59.6,59.6,59.6,39.11805084,39.75567316,38.27270733,2.995793804,3.113410381,2.855203555,36072,2910,0.0012,0.2419,0.0069,0.8123,-12.2685
536,4/15/2022,reference,Illinois,17232.74,21520.55,12629.25,48621.16,39267.61,58712.38,14565965.76,13229716.5,16236565.21,8.45,6.83,10.19,6.57,6.57,6.58,37824.21,37820.81,37828.45,2160.43,2160.43,2160.43,1.25,1.08,1.45,6534150.759,5655312.738,7514669.384,7191271.678,6775660.206,7762097.754,12641.70703,9289.686878,15789.69286,1259.139248,931.4132963,1572.695434,48605.7,9,3094495,179042.57,37812,7,2423,13042506.72,0.9613,0,0.2002,1,0.0556,0.0556,0.0556,11682540.21,10848730,10188200,528.3,553.35,501.86,67.02,70.2,63.67,59.96,59.96,59.96,39.30436356,39.94332459,38.45790327,3.014621195,3.132689407,2.873299745,36072,2910,0.0012,0.2436,0.0068,0.8122,-12.3897
536,4/16/2022,reference,Illinois,19051.25,24498.76,13364,48630.37,39275.06,58723.5,14585017.01,13244038.21,16253198.93,9.21,7.44,11.12,7.17,7.16,7.17,37831.37,37827.97,37835.63,2241.74,2241.74,2241.74,1.31,1.11,1.55,6548119.928,5667143.218,7525138.796,7192670.595,6777150.353,7763616.682,13969.16855,9809.161036,17966.02168,1398.916783,979.1856651,1807.660706,48609.99,4.28,3096411.67,179105.57,37815.33,3.33,1916.67,13042506.72,0.9596,0,0.2016,1,0.0556,0.0556,0.0556,11689639.21,10855326,10199478.27,523.01,547.51,497.43,66.35,69.46,63.11,61.24,61.24,61.24,40.09764677,40.74762434,39.23675785,3.08018625,3.200301237,2.935825466,36072,2910,0.0013,0.2451,0.0067,0.8117,-12.434
536,4/17/2022,reference,Illinois,19135.35,24469.47,13712.64,48640.31,39283.09,58735.5,14604152.37,13258634.79,16269961.1,9.95,8.04,12.01,7.74,7.73,7.74,37839.11,37835.7,37843.37,2425.82,2425.82,2425.82,1.26,1.08,1.48,6562135.589,5679054.692,7535866.349,7194077.187,6778630.278,7765171.29,14015.66095,10053.34557,17924.57789,1406.592505,1005.221306,1809.604148,48614.27,4.28,3098328.33,179164.57,37818.67,3.33,1916.67,13042506.72,0.9578,0,0.2024,1,0.0556,0.0556,0.0556,11699954.21,10864912,10211086.95,521.74,546.24,497.35,65.88,68.98,62.8,62.74,62.74,62.74,41.02900974,41.69207508,40.15039814,3.156563749,3.279025718,3.009133214,36072,2910,0.0014,0.2547,0.0066,0.8109,-12.3917
536,4/18/2022,reference,Illinois,19808.08,25353.64,14370.48,48649.62,39290.61,58746.73,14623960.44,13273816.69,16287183.12,9.3,7.52,11.23,7.24,7.23,7.24,37846.35,37842.94,37850.61,2577.03,2577.03,2577.03,1.25,1.1,1.46,6576627.259,5691252.887,7546937.957,7195534.32,6780158.432,7766773.982,14491.67036,10522.84409,18550.30658,1457.132997,1053.737391,1875.454675,48618.56,4.28,3100245,179215.57,37822,3.33,1916.67,13042506.72,0.9541,0,0.2032,1,0.0556,0.0556,0.0556,11709769.21,10874033,10222643.84,529.25,553.63,506.52,66.97,70.06,64.1,65.67,65.67,65.67,42.89019406,43.58137132,41.97504277,3.304866228,3.432256885,3.150666642,36072,2910,0.0013,0.2578,0.0066,0.8099,-12.2594
536,4/19/2022,reference,Illinois,20666.78,26607.98,15254.39,48658.65,39297.91,58757.63,14644627.22,13289759.73,16304966.33,9.03,7.3,10.9,7.02,7.02,7.03,37853.37,37849.96,37857.64,2693.89,2693.89,2693.89,1.27,1.13,1.46,6591729.486,5703879.371,7558355.939,7197055.636,6781763.556,7768416.006,15102.22719,11156.44983,19445.91067,1521.315616,1118.872531,1970.080651,48645.55,26.99,3102717,179294.57,37843,21,2472,13042506.72,0.9505,0,0.2042,1,0.0556,0.0556,0.0556,11719688.21,10883250,10235761.62,537.33,560.48,517.24,67.17,70.07,64.66,70.03,70.03,70.03,45.67841031,46.41285343,44.70726468,3.52515349,3.660146774,3.3603756,36072,2910,0.0012,0.2549,0.0066,0.8088,-12.0394
536,4/20/2022,reference,Illinois,21749.5,28037.48,16061.19,48667.86,39305.35,58768.75,14666376.72,13306651.21,16323672.32,9.21,7.44,11.12,7.17,7.16,7.17,37860.54,37857.12,37864.81,2850.03,2850.03,2850.03,1.29,1.11,1.49,6607604.018,5717231,7570270.442,7198657.661,6783470.771,7770113.76,15874.53168,11735.85437,20458.32646,1602.024687,1185.25752,2075.524551,48657.12,11.57,3106647,179358.57,37852,9,3930,13042506.72,0.9468,0,0.205,1,0.0556,0.0556,0.0556,11725161.21,10888336,10244208.55,551.38,571.79,534.47,66.56,69.02,64.52,74.17,74.17,74.17,48.31919759,49.09370498,47.29548908,3.734688385,3.87780114,3.560461962,36072,2910,0.0012,0.2533,0.0066,0.8076,-11.7432
536,4/21/2022,reference,Illinois,23095.15,29763.18,17017.01,48677.07,39312.8,58779.86,14689471.87,13324686.33,16344077.77,9.21,7.44,11.12,7.17,7.16,7.17,37867.71,37864.28,37871.98,2964.32,2964.32,2964.32,1.29,1.11,1.52,6624440.576,5731425.475,7582851.407,7200359.933,6785288.565,7771909.394,16836.55812,12419.19063,21692.50799,1702.271823,1253.68142,2205.316895,48658.41,1.29,3110236,179447.57,37853,1,3589,13042506.72,0.9432,0,0.2059,1,0.0556,0.0556,0.0556,11728043.21,10891013,10248892.03,565.05,581.97,551.98,65.24,67.19,63.73,77.74,77.74,77.74,50.58128745,51.38948168,49.5133669,3.915599677,4.065335551,3.732932364,36072,2910,0.0012,0.2467,0.0065,0.8065,-11.3955
536,4/22/2022,reference,Illinois,24543.82,31595.07,18023.13,48686.28,39320.24,58790.98,14714015.69,13343976.55,16366001.53,9.21,7.44,11.12,7.17,7.16,7.17,37874.87,37871.44,37879.16,3078.6,3078.6,3078.6,1.31,1.12,1.52,6642311.563,5746457.079,7596101.947,7202170.14,6787236.591,7773815.443,17870.98697,13132.88397,23000.79043,1810.207578,1327.554364,2343.246754,48669.98,11.57,3114045,179545.57,37862,9,3809,13042506.72,0.9396,0,0.2059,1,0.0556,0.0556,0.0556,11736649.21,10899011,10259815.48,582.35,597.31,572.22,65.77,67.46,64.63,82.1,82.1,82.1,53.34726917,54.19749981,52.22480699,4.136130134,4.294045139,3.942462007,36072,2910,0.0012,0.2402,0.0064,0.8054,-11.0332
536,4/23/2022,reference,Illinois,26025.3,33622.29,19065.91,48693.84,39326.35,58800.1,14740040.99,13364556.35,16389466.7,7.56,6.11,9.12,5.88,5.88,5.89,37880.75,37877.32,37885.04,3138.6,3138.6,3138.6,1.34,1.19,1.49,6661238.196,5762412.81,7610102.729,7204090.878,6789331.1,7775837.973,18926.63281,13875.45128,24443.69808,1920.737423,1404.969528,2497.104422,48674.26,4.28,3116761.67,179640.57,37865.33,3.33,2716.67,13042506.72,0.9378,0,0.2051,1,0.0556,0.0556,0.0556,11745191.21,10906949,10270640.11,602.21,616.37,593.76,65.75,67.3,64.83,88.46,88.46,88.46,57.4039529,58.31597342,56.20110841,4.457697093,4.627137737,4.249997049,36072,2910,9.00E-04,0.2308,0.0065,0.8043,-10.6981
536,4/24/2022,reference,Illinois,27525.65,35920.63,20222.79,48699.38,39330.83,58806.79,14767566.64,13386318.13,16414758.29,5.54,4.48,6.68,4.31,4.31,4.31,37885.06,37881.62,37889.36,3105.96,3105.96,3105.96,1.36,1.25,1.52,6681231.275,5779317.021,7625051.122,7206123.624,6791558.75,7778011.15,19993.07895,14702.63572,26102.34993,2032.746596,1490.058503,2675.279501,48678.55,4.28,3119478.33,179717.57,37868.67,3.33,2716.67,13042506.72,0.9359,0,0.2047,1,0.0556,0.0556,0.0556,11754295.21,10915409,10278725.92,626.77,639.92,620.12,64.24,65.59,63.56,96.46,96.46,96.46,62.51451082,63.50405701,61.21005473,4.862192224,5.046766397,4.635159789,36072,2910,7.00E-04,0.2173,0.0067,0.8032,-10.4239
536,4/25/2022,reference,Illinois,28939.25,38488.41,21087,48705.19,39335.53,58813.8,14796505.89,13409190.08,16442019.96,5.81,4.7,7.02,4.52,4.52,4.53,37889.59,37886.14,37893.89,3142.39,3142.39,3142.39,1.37,1.22,1.55,6702225.177,5797115.643,7641025.371,7208262.181,6793916.069,7780352.223,20993.90184,15305.83663,27936.50015,2138.556735,1549.741366,2870.253234,48682.83,4.28,3122195,179811.57,37872,3.33,2716.67,13042506.72,0.9321,0,0.2046,1,0.0556,0.0556,0.0556,11763489.21,10923952,10288247.65,655.29,667.46,650.17,63.45,64.63,62.96,102.89,102.89,102.89,66.59480148,67.64584065,65.21049844,5.187562702,5.383845522,4.946078746,36072,2910,7.00E-04,0.2108,0.0069,0.8022,-10.2131
536,4/26/2022,reference,Illinois,30269.83,41222.35,21903.34,48712.2,39341.2,58822.26,14826775.72,13433105.74,16471021.06,7.01,5.67,8.46,5.45,5.45,5.46,37895.04,37891.59,37899.34,3367.67,3367.67,3367.67,1.35,1.16,1.56,6724157.103,5815661.404,7658012.642,7210500.547,6796405.293,7782857.949,21931.92664,15880.5023,29874.41905,2238.366381,1614.765715,3079.013299,48686.69,3.86,3124707,179936.57,37875,3,2512,13042506.72,0.9283,0,0.2039,1,0.0556,0.0556,0.0556,11773500.21,10933255,10298984.81,682.95,694.66,679.05,66.66,67.8,66.28,103.53,103.53,103.53,66.9347305,67.97783605,65.53720683,5.224836523,5.41879633,4.985161496,36072,2910,8.00E-04,0.2168,0.0067,0.8011,-10.0439
536,4/27/2022,reference,Illinois,31549.31,43835.76,22779.39,48719.49,39347.08,58831.05,14858325.03,13457950.45,16501334.72,7.28,5.89,8.79,5.67,5.66,5.67,37900.7,37897.25,37905.02,3540.91,3540.91,3540.91,1.33,1.11,1.54,6746987.535,5834740.466,7675977.521,7212835.005,6798997.731,7785515.289,22830.4314,16495.44277,31737.49146,2334.457307,1680.455724,3271.498649,48693.12,6.43,3128140,180066.57,37880,5,3433,13042506.72,0.9246,0,0.2028,1,0.0556,0.0556,0.0556,11778791.21,10938172,10305757.29,706.84,718.09,703.58,70.4,71.52,70.07,103.39,103.39,103.39,66.77329717,67.79363838,65.47026,5.225171538,5.416023216,4.980489951,36072,2910,9.00E-04,0.22,0.0064,0.8002,-9.8931
